                  runtime  objective           gap  leaves  retic  inst_num
L200_R20_39      0.016735        0.0 -1.000000e+00     200     20        39
L200_R20_40      0.034632        0.0 -1.000000e+00     200     20        40
L200_R20_41      0.017104        0.0 -1.000000e+00     200     20        41
L200_R20_42      0.019402        0.0 -1.000000e+00     200     20        42
L200_R20_43      0.031284        0.0 -1.000000e+00     200     20        43
L200_R20_44      0.029747        0.0 -1.000000e+00     200     20        44
L200_R20_45      0.020515        0.0 -1.000000e+00     200     20        45
L200_R20_46      0.018733        0.0 -1.000000e+00     200     20        46
L200_R20_47      0.019247        1.0 -1.000000e+00     200     20        47
L200_R20_48      0.019688        0.0 -1.000000e+00     200     20        48
L200_R20_49      0.021411        0.0 -1.000000e+00     200     20        49
L200_R20_50      0.016888        0.0 -1.000000e+00     200     20        50
L200_R30_1       0.026489        1.0 -1.000000e+00     200     30         1
L200_R30_2       0.042361        0.0 -1.000000e+00     200     30         2
L200_R30_3       0.022424        0.0 -1.000000e+00     200     30         3
L200_R30_4       0.021068        0.0 -1.000000e+00     200     30         4
L200_R30_5       0.021759        0.0 -1.000000e+00     200     30         5
L200_R30_6       0.025542        0.0 -1.000000e+00     200     30         6
L200_R30_7       0.018889        1.0 -1.000000e+00     200     30         7
L200_R30_8       0.026384        0.0 -1.000000e+00     200     30         8
L200_R30_9       0.018837        0.0 -1.000000e+00     200     30         9
L200_R30_10      0.030342        0.0 -1.000000e+00     200     30        10
L200_R30_11      0.017736        0.0 -1.000000e+00     200     30        11
L200_R30_12      0.027342        0.0 -1.000000e+00     200     30        12
L200_R30_13      0.033855        0.0 -1.000000e+00     200     30        13
L200_R30_14      0.022386        1.0 -1.000000e+00     200     30        14
L200_R30_15      0.026747        0.0 -1.000000e+00     200     30        15
L200_R30_16      0.025403        0.0 -1.000000e+00     200     30        16
L200_R30_17      0.024273        0.0 -1.000000e+00     200     30        17
L200_R30_18      0.023072        0.0 -1.000000e+00     200     30        18
L200_R30_19      0.023333        0.0 -1.000000e+00     200     30        19
L200_R30_20      0.019266        0.0 -1.000000e+00     200     30        20
L200_R30_21      0.029592        0.0 -1.000000e+00     200     30        21
L200_R30_22      0.107560        0.0 -1.000000e+00     200     30        22
L200_R30_23      0.022775        0.0 -1.000000e+00     200     30        23
L200_R30_24      0.026173        0.0 -1.000000e+00     200     30        24
L200_R30_25      0.022460        0.0 -1.000000e+00     200     30        25
L200_R30_26      0.018830        0.0 -1.000000e+00     200     30        26
L200_R30_27      0.021392        0.0 -1.000000e+00     200     30        27
L200_R30_28      0.040696        0.0 -1.000000e+00     200     30        28
L200_R30_29      0.019799        0.0 -1.000000e+00     200     30        29
L200_R30_30      0.032840        1.0 -1.000000e+00     200     30        30
L200_R30_31      0.025517        0.0 -1.000000e+00     200     30        31
L200_R30_32      0.023698        0.0 -1.000000e+00     200     30        32
L200_R30_33      0.020962        0.0 -1.000000e+00     200     30        33
L200_R30_34      0.020125        0.0 -1.000000e+00     200     30        34
L200_R30_35      0.030209        1.0 -1.000000e+00     200     30        35
L200_R30_36      0.020314        1.0 -1.000000e+00     200     30        36
L200_R30_37      0.025977        0.0 -1.000000e+00     200     30        37
L200_R30_38      0.024337        0.0 -1.000000e+00     200     30        38
L200_R30_39      0.024891        0.0 -1.000000e+00     200     30        39
L200_R30_40      0.020459        0.0 -1.000000e+00     200     30        40
L200_R30_41      0.021911        0.0 -1.000000e+00     200     30        41
L200_R30_42      0.019981        1.0 -1.000000e+00     200     30        42
L200_R30_43      0.022344        0.0 -1.000000e+00     200     30        43
L200_R30_44      0.026221        0.0 -1.000000e+00     200     30        44
L200_R30_45      0.033713        1.0 -1.000000e+00     200     30        45
L200_R30_46      0.077884        0.0 -1.000000e+00     200     30        46
L200_R30_47      0.021069        0.0 -1.000000e+00     200     30        47
L200_R30_48      0.050387        2.0 -1.000000e+00     200     30        48
L200_R30_49      0.026023        0.0 -1.000000e+00     200     30        49
L200_R30_50      0.028253        0.0 -1.000000e+00     200     30        50
L200_R40_1       0.029221        0.0 -1.000000e+00     200     40         1
L200_R40_2       0.033182        0.0 -1.000000e+00     200     40         2
L200_R40_3       0.038428        0.0 -1.000000e+00     200     40         3
L200_R40_4       0.032528        0.0 -1.000000e+00     200     40         4
L200_R40_5       0.038011        0.0 -1.000000e+00     200     40         5
L200_R40_6       0.019441        0.0 -1.000000e+00     200     40         6
L200_R40_7       0.022771        0.0 -1.000000e+00     200     40         7
L200_R40_8       0.025575        0.0 -1.000000e+00     200     40         8
L200_R40_9       0.027416        0.0 -1.000000e+00     200     40         9
L200_R40_10     -1.000000       -1.0  1.000000e+20     200     40        10
L200_R40_11      0.024374        0.0 -1.000000e+00     200     40        11
L200_R40_12      0.021764        0.0 -1.000000e+00     200     40        12
L200_R40_13      0.059810        2.0 -1.000000e+00     200     40        13
L200_R40_14      0.043909        1.0 -1.000000e+00     200     40        14
L200_R40_15      0.023582        0.0 -1.000000e+00     200     40        15
L200_R40_16      0.024815        0.0 -1.000000e+00     200     40        16
L200_R40_17      0.024580        0.0 -1.000000e+00     200     40        17
L200_R40_18      0.031813        1.0 -1.000000e+00     200     40        18
L200_R40_19      0.022180        0.0 -1.000000e+00     200     40        19
L200_R40_20      0.026123        0.0 -1.000000e+00     200     40        20
L200_R40_21      0.035938        0.0 -1.000000e+00     200     40        21
L200_R40_22      0.022757        0.0 -1.000000e+00     200     40        22
L200_R40_23      0.029486        0.0 -1.000000e+00     200     40        23
L200_R40_24      0.035260        0.0 -1.000000e+00     200     40        24
L200_R40_25      0.021854        1.0 -1.000000e+00     200     40        25
L200_R40_26      0.035616        0.0 -1.000000e+00     200     40        26
L200_R40_27      0.026232        0.0 -1.000000e+00     200     40        27
L200_R40_28      0.054244        2.0 -1.000000e+00     200     40        28
L200_R40_29      0.028766        0.0 -1.000000e+00     200     40        29
L200_R40_30      0.039664        1.0 -1.000000e+00     200     40        30
L200_R40_31      0.042060        1.0 -1.000000e+00     200     40        31
L200_R40_32      0.040599        0.0 -1.000000e+00     200     40        32
L200_R40_33      0.029515        1.0 -1.000000e+00     200     40        33
L200_R40_34      0.020597        1.0 -1.000000e+00     200     40        34
L200_R40_35      0.105932        0.0 -1.000000e+00     200     40        35
L200_R40_36      0.051533        1.0 -1.000000e+00     200     40        36
L200_R40_37      0.029308        0.0 -1.000000e+00     200     40        37
L200_R40_38      0.029121        2.0 -1.000000e+00     200     40        38
L200_R40_39      0.029237        0.0 -1.000000e+00     200     40        39
L200_R40_40      0.055969        0.0 -1.000000e+00     200     40        40
L200_R40_41      0.051134        0.0 -1.000000e+00     200     40        41
L200_R40_42      0.031195        1.0 -1.000000e+00     200     40        42
L200_R40_43      0.026998        0.0 -1.000000e+00     200     40        43
L200_R40_44      0.063156        1.0 -1.000000e+00     200     40        44
L200_R40_45      0.025382        0.0 -1.000000e+00     200     40        45
L200_R40_46      0.030847        1.0 -1.000000e+00     200     40        46
L200_R40_47      0.027561        0.0 -1.000000e+00     200     40        47
L200_R40_48      0.030094        2.0 -1.000000e+00     200     40        48
L200_R40_49      0.029250        0.0 -1.000000e+00     200     40        49
L200_R40_50      0.023373        0.0 -1.000000e+00     200     40        50
L200_R50_1       0.025726        0.0 -1.000000e+00     200     50         1
L200_R50_2       0.045902        1.0 -1.000000e+00     200     50         2
L200_R50_3       0.031541        1.0 -1.000000e+00     200     50         3
L200_R50_4       0.032066        0.0 -1.000000e+00     200     50         4
L200_R50_5       0.035217        0.0 -1.000000e+00     200     50         5
L200_R50_6       0.031608        0.0 -1.000000e+00     200     50         6
L200_R50_7       0.085748        2.0 -1.000000e+00     200     50         7
L200_R50_8       0.032499        1.0 -1.000000e+00     200     50         8
L200_R50_9       0.027430        1.0 -1.000000e+00     200     50         9
L200_R50_10      0.023961        1.0 -1.000000e+00     200     50        10
L200_R50_11      0.026945        0.0 -1.000000e+00     200     50        11
L200_R50_12      0.038277        0.0 -1.000000e+00     200     50        12
L200_R50_13      0.035430        0.0 -1.000000e+00     200     50        13
L200_R50_14      0.043631        0.0 -1.000000e+00     200     50        14
L200_R50_15      0.137991        1.0 -1.000000e+00     200     50        15
L200_R50_16      0.049153        1.0 -1.000000e+00     200     50        16
L200_R50_17      0.050063        2.0 -1.000000e+00     200     50        17
L200_R50_18      0.034676        0.0 -1.000000e+00     200     50        18
L200_R50_19      0.079730        0.0 -1.000000e+00     200     50        19
L200_R50_20      0.089733        1.0 -1.000000e+00     200     50        20
L200_R50_21      0.080166        1.0 -1.000000e+00     200     50        21
L200_R50_22      0.040684        0.0 -1.000000e+00     200     50        22
L200_R50_23      0.034173        0.0 -1.000000e+00     200     50        23
L200_R50_24      0.031221        0.0 -1.000000e+00     200     50        24
L200_R50_25      0.023409        0.0 -1.000000e+00     200     50        25
L200_R50_26      0.040756        1.0 -1.000000e+00     200     50        26
L200_R50_27      0.025353        0.0 -1.000000e+00     200     50        27
L200_R50_28      0.083926        0.0 -1.000000e+00     200     50        28
L200_R50_29      0.035158        1.0 -1.000000e+00     200     50        29
L200_R50_30      0.052367        1.0 -1.000000e+00     200     50        30
L200_R50_31      0.043938        0.0 -1.000000e+00     200     50        31
L200_R50_32      0.035605        0.0 -1.000000e+00     200     50        32
L200_R50_33      0.025756        0.0 -1.000000e+00     200     50        33
L200_R50_34      0.031651        1.0 -1.000000e+00     200     50        34
L200_R50_35      0.036556        0.0 -1.000000e+00     200     50        35
L200_R50_36      0.076472        1.0 -1.000000e+00     200     50        36
L200_R50_37     -1.000000       -1.0  1.000000e+00     200     50        37
L200_R50_38      0.038321        2.0 -1.000000e+00     200     50        38
L200_R50_39      0.027916        1.0 -1.000000e+00     200     50        39
L200_R50_40      0.093625        0.0 -1.000000e+00     200     50        40
L200_R50_41     -1.000000       -1.0  1.000000e+20     200     50        41
L200_R50_42      0.060829        2.0 -1.000000e+00     200     50        42
L200_R50_43      0.032283        2.0 -1.000000e+00     200     50        43
L200_R50_44      0.034698        0.0 -1.000000e+00     200     50        44
L200_R50_45      0.047755        1.0 -1.000000e+00     200     50        45
L200_R50_46      0.028439        1.0 -1.000000e+00     200     50        46
L200_R50_47      0.045009        0.0 -1.000000e+00     200     50        47
L200_R50_48      0.039999        0.0 -1.000000e+00     200     50        48
L200_R50_49      0.048434        0.0 -1.000000e+00     200     50        49
L200_R50_50      0.041620        1.0 -1.000000e+00     200     50        50
L200_R100_1      0.062104        6.0 -1.000000e+00     200    100         1
L200_R100_2      0.092537        2.0 -1.000000e+00     200    100         2
L200_R100_3     -1.000000       -1.0  4.950119e-01     200    100         3
L200_R100_4      0.126948        4.0 -1.000000e+00     200    100         4
L200_R100_5     -1.000000       -1.0  6.551697e-01     200    100         5
L200_R100_6      0.176849        4.0 -1.000000e+00     200    100         6
L200_R100_7      0.164946        1.0 -1.000000e+00     200    100         7
L200_R100_8    111.055998        4.0 -1.000000e+00     200    100         8
L200_R100_9      0.038607        2.0 -1.000000e+00     200    100         9
L200_R100_10    -1.000000       -1.0  1.981103e+00     200    100        10
L200_R100_11     0.045911        4.0 -1.000000e+00     200    100        11
L200_R100_12     0.088128        1.0 -1.000000e+00     200    100        12
L200_R100_13     0.052575        4.0 -1.000000e+00     200    100        13
L200_R100_14     0.092823        2.0 -1.000000e+00     200    100        14
L200_R100_15     0.273798        2.0 -1.000000e+00     200    100        15
L200_R100_16     0.164818        1.0 -1.000000e+00     200    100        16
L200_R100_17     0.168029        4.0 -1.000000e+00     200    100        17
L200_R100_18     0.105847        5.0 -1.000000e+00     200    100        18
L200_R100_19    -1.000000       -1.0  2.500000e-01     200    100        19
L200_R100_20     0.064464        3.0 -1.000000e+00     200    100        20
L200_R100_21     0.108197        3.0 -1.000000e+00     200    100        21
L200_R100_22     0.092749        3.0 -1.000000e+00     200    100        22
L200_R100_23     0.073345        3.0 -1.000000e+00     200    100        23
L200_R100_24    -1.000000       -1.0  3.989114e-01     200    100        24
L200_R100_25     0.064255        3.0 -1.000000e+00     200    100        25
L200_R100_26     0.123071        4.0 -1.000000e+00     200    100        26
L200_R100_27     0.056172        3.0 -1.000000e+00     200    100        27
L200_R100_28     0.082164        3.0 -1.000000e+00     200    100        28
L200_R100_29     0.064240        0.0 -1.000000e+00     200    100        29
L200_R100_30     0.072434        6.0 -1.000000e+00     200    100        30
L200_R100_31     0.059762        3.0 -1.000000e+00     200    100        31
L200_R100_32     0.289204        4.0 -1.000000e+00     200    100        32
L200_R100_33     0.067430        4.0 -1.000000e+00     200    100        33
L200_R100_34     0.247666        2.0 -1.000000e+00     200    100        34
L200_R100_35     0.182845        3.0 -1.000000e+00     200    100        35
L200_R100_36     0.050073        4.0 -1.000000e+00     200    100        36
L200_R100_37     0.095167        4.0 -1.000000e+00     200    100        37
L200_R100_38     0.044121        1.0 -1.000000e+00     200    100        38
L200_R100_39    -1.000000       -1.0  9.966694e-01     200    100        39
L200_R100_40     0.132533        4.0 -1.000000e+00     200    100        40
L200_R100_41     0.097350        1.0 -1.000000e+00     200    100        41
L200_R100_42     0.087438        6.0 -1.000000e+00     200    100        42
L200_R100_43     0.230996        6.0 -1.000000e+00     200    100        43
L200_R100_44     0.088628        2.0 -1.000000e+00     200    100        44
L200_R100_45     0.186720        5.0 -1.000000e+00     200    100        45
L200_R100_46     0.054528        3.0 -1.000000e+00     200    100        46
L200_R100_47     0.243896        4.0 -1.000000e+00     200    100        47
L200_R100_48     0.027555        1.0 -1.000000e+00     200    100        48
L200_R100_49     0.053024        3.0 -1.000000e+00     200    100        49
L200_R100_50     0.363974        3.0 -1.000000e+00     200    100        50
L200_R200_1   2371.895194       23.0 -1.000000e+00     200    200         1
L200_R200_2    142.786365       14.0 -1.000000e+00     200    200         2
L200_R200_3      0.359984       19.0 -1.000000e+00     200    200         3
L200_R200_4   2337.610505       17.0 -1.000000e+00     200    200         4
L200_R200_5   2322.863064       15.0 -1.000000e+00     200    200         5
L200_R200_6   2380.849590       15.0 -1.000000e+00     200    200         6
L200_R200_7     -1.000000       -1.0  1.573505e-01     200    200         7
L200_R200_8      0.883242       20.0 -1.000000e+00     200    200         8
L200_R200_9   2363.424423       17.0 -1.000000e+00     200    200         9
L200_R200_10    -1.000000       -1.0  1.991007e-01     200    200        10
L200_R200_11    -1.000000       -1.0  2.299395e-01     200    200        11
L200_R200_12  2370.023437       17.0 -1.000000e+00     200    200        12
L200_R200_13  2379.479552       16.0 -1.000000e+00     200    200        13
L200_R200_14  2411.247558       18.0 -1.000000e+00     200    200        14
L200_R200_15    84.926226       12.0 -1.000000e+00     200    200        15
L200_R200_16    15.438169       16.0 -1.000000e+00     200    200        16
L200_R200_17     1.004649       17.0 -1.000000e+00     200    200        17
L200_R200_18     0.375639       12.0 -1.000000e+00     200    200        18
L200_R200_19    32.082319       20.0 -1.000000e+00     200    200        19
L200_R200_20     0.529320       18.0 -1.000000e+00     200    200        20
L200_R200_21    -1.000000       -1.0  3.067492e-01     200    200        21
L200_R200_22    -1.000000       -1.0  2.124797e-01     200    200        22
L200_R200_23     0.687232       15.0 -1.000000e+00     200    200        23
L200_R200_24  2429.489641       16.0 -1.000000e+00     200    200        24
L200_R200_25  2414.446006       14.0 -1.000000e+00     200    200        25
L200_R200_26     0.210635       16.0 -1.000000e+00     200    200        26
L200_R200_27    -1.000000       -1.0  1.757786e-01     200    200        27
L200_R200_28    73.039594       16.0 -1.000000e+00     200    200        28
L200_R200_29     0.710110       19.0 -1.000000e+00     200    200        29
L200_R200_30    -1.000000       -1.0  2.101255e-01     200    200        30
L200_R200_31    72.736238       18.0 -1.000000e+00     200    200        31
L200_R200_32    -1.000000       -1.0  7.942415e-01     200    200        32
L200_R200_33    85.174497       15.0 -1.000000e+00     200    200        33
L200_R200_34  2402.785709       19.0 -1.000000e+00     200    200        34
L200_R200_35    -1.000000       -1.0  9.179317e-02     200    200        35
L200_R200_36    -1.000000       -1.0  4.949753e-01     200    200        36
L200_R200_37    -1.000000       -1.0  1.871286e-01     200    200        37
L200_R200_38     0.582116       12.0 -1.000000e+00     200    200        38
L200_R200_39     0.749001       14.0 -1.000000e+00     200    200        39
L200_R200_40  3324.028745       20.0 -1.000000e+00     200    200        40
L200_R200_41    -1.000000       -1.0  7.692308e-02     200    200        41
L200_R200_42  2144.169336       15.0 -1.000000e+00     200    200        42
L200_R200_43    90.621572       19.0 -1.000000e+00     200    200        43
L200_R200_44     0.631391       12.0 -1.000000e+00     200    200        44
L200_R200_45    31.467483       16.0 -1.000000e+00     200    200        45
L200_R200_46    45.910453       14.0 -1.000000e+00     200    200        46
L200_R200_47    51.634865       13.0 -1.000000e+00     200    200        47
L200_R200_48     0.484573       16.0 -1.000000e+00     200    200        48
L200_R200_49    35.347059       17.0 -1.000000e+00     200    200        49
L200_R200_50  2036.640826       11.0 -1.000000e+00     200    200        50
